,video_id,start_frame,stop_frame,verb,verb_class,noun,noun_class,narration
41708,P22_111,44379,44421,put-down,1,oregano,145,put down oregano
41709,P22_111,44424,44469,pick-up,0,pepper,37,pick up pepper
41710,P22_111,44471,44503,open,3,pepper,37,open pepper
41711,P22_111,44513,44681,pour,9,pepper,37,pour pepper
41712,P22_111,44685,44765,pour,9,pepper,37,pour pepper
41713,P22_111,44756,44783,close,4,pepper,37,close pepper
41714,P22_111,44783,44817,put-down,1,pepper,37,put down pepper
41715,P22_111,4639,4737,pick-up,0,lid,6,pick up lid
41716,P22_111,44864,44894,pick-up,0,bowl,7,pick up bowl
41717,P22_111,44955,45008,open,3,drawer,8,open drawer
41718,P22_111,45004,45075,pick-up,0,spoon,1,pick up spoon
41719,P22_111,45183,45285,stir,10,salad,68,stir salad
41720,P22_111,45286,45445,stir,10,salad,68,stir salad
41721,P22_111,45410,45446,put-down,1,spoon,1,put down spoon
41722,P22_111,45451,45501,put-down,1,spoon,1,put down spoon
41723,P22_111,45525,45576,pick-up,0,oil,31,pick up oil
41724,P22_111,45600,45707,pour,9,oil,31,pour oil
41725,P22_111,45727,45809,pour,9,oil,31,pour oil
41726,P22_111,840,903,pick,0,glass,10,pick glasses
41727,P22_111,4731,4788,put-down,1,pan,5,put down pan
41728,P22_111,45896,45962,put-down,1,oil,31,put down oil
41729,P22_111,45923,45954,pick-up,0,spoon,1,pick up spoon
41730,P22_111,45941,46192,stir,10,salad,68,stir salad
41731,P22_111,46196,46250,pick-up,0,oil,31,pick up oil
41732,P22_111,46271,46314,pour,9,oil,31,pour oil
41733,P22_111,46352,46402,pick-up,0,oil,31,pick up oil
41734,P22_111,46406,46457,pour,9,oil,31,pour oil
41735,P22_111,46447,46826,stir,10,salad,68,stir salad
41736,P22_111,46830,46858,put-down,1,spoon,1,put down spoon
41737,P22_111,46860,47246,stir,10,salad,68,stir salad
41738,P22_111,4815,4904,put-down,1,lid,6,put down lid
41739,P22_111,47244,47275,put-down,1,spoon,1,put down spoon
41740,P22_111,47291,47323,open,3,container,21,open container
41741,P22_111,47274,47391,pick-up,0,salt,38,pick up salt
41742,P22_111,47376,47415,pour,9,salt,38,pour salt
41743,P22_111,47417,47478,pour,9,salt,38,pour salt
41744,P22_111,47511,47566,close,4,container,21,close container
41745,P22_111,47568,47672,stir,10,salad,68,stir salad
41746,P22_111,47702,47877,stir,10,salad,68,stir salad
41747,P22_111,47865,47903,put-down,1,spoon,1,put down spoon
41748,P22_111,47912,47939,pick-up,0,oil,31,pick up oil
41749,P22_111,4948,4983,pick-up,0,pan,5,pick up pan
41750,P22_111,47993,48034,pick-up,0,lid,6,pick up lid
41751,P22_111,48035,48132,close,4,bottle:oil,15,close oil bottle
41752,P22_111,48140,48180,pick-up,0,oil,31,pick up oil
41753,P22_111,48182,48207,put-down,1,oil,31,put down oil
41754,P22_111,48276,48327,open,3,cupboard,3,open cupboard
41755,P22_111,48333,48392,put-down,1,oil,31,put down oil
41756,P22_111,48414,48477,close,4,cupboard,3,close cupboard
41757,P22_111,48597,48608,turn-on,6,tap,0,turn on tap
41758,P22_111,48613,48672,wash,2,hand,11,wash hands
41759,P22_111,48673,48691,turn-off,8,tap,0,turn off tap
41760,P22_111,4996,5249,turn-on,6,hob,24,turn on hob
41761,P22_111,48680,48729,shake,15,hand,11,shake hands
41762,P22_111,48728,48756,pick-up,0,cloth,17,pick up cloth
41763,P22_111,48731,48814,dry,14,hand,11,dry hands
41764,P22_111,48866,48905,pick-up,0,liquid:washing:up,22,pick up washing up liquid
41765,P22_111,48906,49038,open,3,liquid:washing:up,22,open washing up liquid
41766,P22_111,49069,49117,turn-on,6,tap,0,turn on tap
41767,P22_111,49152,49518,close,4,liquid:washing:up,22,close washing up liquid
41768,P22_111,49602,49682,shake,15,liquid:washing:up,22,shake washing up liquid
41769,P22_111,49697,49750,put-down,1,detergent,22,put down detergent
41770,P22_111,49808,49834,turn-on,6,tap,0,turn on tap
41771,P22_111,5241,5285,put-down,1,pan,5,put down pan
41772,P22_111,49836,49869,rinse,2,hand,11,rinse hands
41773,P22_111,49869,49900,empty,20,bowl,7,empty bowl
41774,P22_111,49909,49940,put-down,1,bowl,7,put down bowl
41775,P22_111,49951,49972,turn-off,8,tap,0,turn off tap
41776,P22_111,50047,50106,pick-up,0,bowl,7,pick up bowl
41777,P22_111,50123,50144,put-down,1,bowl,7,put down bowl
41778,P22_111,50292,50334,pick-up,0,glass,10,pick up glass
41779,P22_111,50422,50464,put-down,1,glass,10,put down glass
41780,P22_111,50493,50521,pick-up,0,cloth,17,pick up cloth
41781,P22_111,50520,50573,dry,14,hand,11,dry hands
41782,P22_111,5283,5364,open,3,drawer,8,open drawer
41783,P22_111,50586,50635,open,3,lid,6,open lid
41784,P22_111,50631,50675,close,4,lid,6,close lid
41785,P22_111,50697,50788,put-down,1,cloth,17,put down cloth
41786,P22_111,50816,50874,open,3,drawer,8,open drawer
41787,P22_111,50885,50917,close,4,drawer,8,close drawer
41788,P22_111,50921,50953,open,3,drawer,8,open drawer
41789,P22_111,50976,51032,pick-up,0,spatula,20,pick up spatula
41790,P22_111,51036,51070,close,4,drawer,8,close drawer
41791,P22_111,51050,51089,put-down,1,spatula,20,put down spatula
41792,P22_111,51103,51139,open,3,lid,6,open lid
41793,P22_111,5403,5446,pick-up,0,lighter,130,pick up lighter
41794,P22_111,51143,51265,pick-up,0,spatula,20,pick up spatula
41795,P22_111,51279,51342,put-down,1,lid,6,put down lid
41796,P22_111,51425,51912,lift,33,edge:omelette,162,lift edge of omelette
41797,P22_111,51915,52004,put-down,1,spatula,20,put down spatula
41798,P22_111,51994,52050,pick-up,0,lid,6,pick up lid
41799,P22_111,52044,52134,put-down,1,lid,6,put down lid
41800,P22_111,52153,52252,adjust,17,hob,24,adjust hob
41801,P22_111,52372,52392,pick-up,0,sponge,9,pick up sponge
41802,P22_111,52391,52411,turn-on,6,tap,0,turn on tap
41803,P22_111,52408,52483,rinse,2,sponge,9,rinse sponge
41804,P22_111,5477,5518,pick-up,0,pan,5,pick up pan
41805,P22_111,52487,52664,lather,2,sponge,9,lather sponge
41806,P22_111,52685,52726,rinse,2,sponge,9,rinse sponge
41807,P22_111,52694,52717,turn-off,8,tap,0,turn off tap
41808,P22_111,52694,52773,pick-up,0,glass,10,pick up glass
41809,P22_111,52778,52900,lather,2,glass,10,lather glass
41810,P22_111,52897,52923,put-down,1,glass,10,put down glass
41811,P22_111,52928,52952,pick-up,0,bowl,7,pick up bowl
41812,P22_111,52939,52971,turn-on,6,tap,0,turn on tap
41813,P22_111,52978,53008,rinse,2,bowl,7,rinse bowl
41814,P22_111,53014,53258,lather,2,bowl,7,lather bowl
41815,P22_111,5506,5540,put-down,1,pan,5,put down pan
41816,P22_111,53247,53291,put-down,1,bowl,7,put down bowl
41817,P22_111,53311,53359,pick-up,0,bowl,7,pick up bowl
41818,P22_111,53291,53559,lather,2,bowl,7,lather bowl
41819,P22_111,53562,53591,put-down,1,bowl,7,put down bowl
41820,P22_111,53586,53624,take,0,fork,14,take fork
41821,P22_111,53626,53723,lather,2,fork,14,lather fork
41822,P22_111,53728,53800,put-down,1,fork,14,put down fork
41823,P22_111,53810,53833,pick-up,0,spoon,1,pick up spoon
41824,P22_111,53837,53961,lather,2,spoon,1,lather spoon
41825,P22_111,53966,54003,put-down,1,spoon,1,put down spoon
41826,P22_111,5559,5631,turn-on,6,hob,24,turn on hob
41827,P22_111,54000,54047,pick-up,0,knife,4,pick up knife
41828,P22_111,54078,54216,lather,2,knife,4,lather knife
41829,P22_111,54212,54259,put-down,1,knife,4,put down knife
41830,P22_111,54256,54300,pick-up,0,board:cutting,18,pick up cutting board
41831,P22_111,54304,54327,turn-on,6,tap,0,turn on tap
41832,P22_111,54325,54420,rinse,2,board:cutting,18,rinse cutting board
41833,P22_111,54419,54442,turn-off,8,tap,0,turn off tap
41834,P22_111,54453,54592,lather,2,board:cutting,18,lather cutting board
41835,P22_111,54594,54689,lather,2,sponge,9,lather sponge
41836,P22_111,54687,54727,turn-on,6,tap,0,turn on tap
41837,P22_111,928,1008,put-down,1,glass,10,put down glasses
41838,P22_111,5639,5705,put-down,1,lighter,130,put down lighter
41839,P22_111,54714,54760,rinse,2,sponge,9,rinse sponge
41840,P22_111,54756,55029,lather,2,board:cutting,18,lather cutting board
41841,P22_111,55039,55076,turn-on,6,tap,0,turn on tap
41842,P22_111,55078,55267,lather,2,board:cutting,18,lather cutting board
41843,P22_111,55247,55261,put-down,1,sponge,9,put down sponge
41844,P22_111,55265,55315,turn-on,6,tap,0,turn on tap
41845,P22_111,55327,55528,rinse,2,board:cutting,18,rinse cutting board
41846,P22_111,55520,55976,put-down,1,board:cutting,18,put down cutting board
41847,P22_111,55981,56048,pick-up,0,bowl,7,pick up bowl
41848,P22_111,56053,56134,rinse,2,bowl,7,rinse bowl
41849,P22_111,5715,5750,pick-up,0,pan,5,pick up pan
41850,P22_111,56127,56176,put-down,1,bowl,7,put down bowl
41851,P22_111,56181,56211,pick-up,0,bowl,7,pick up bowl
41852,P22_111,56203,56252,rinse,2,bowl,7,rinse bowl
41853,P22_111,56264,56300,put-down,1,bowl,7,put down bowl
41854,P22_111,56301,56341,pick-up,0,cutlery,58,pick up cutlery
41855,P22_111,56335,56435,rinse,2,cutlery,58,rinse cutlery
41856,P22_111,56433,56477,put-down,1,cutlery,58,put down cutlery
41857,P22_111,56482,56514,pick-up,0,glass,10,pick up glass
41858,P22_111,56505,56620,rinse,2,glass,10,rinse glass
41859,P22_111,56621,56673,put-down,1,glass,10,put down glass
41860,P22_111,5852,5902,put-down,1,pan,5,put down pan
41861,P22_111,56653,56710,pick-up,0,can:tin,61,pick up tin can
41862,P22_111,56689,56764,pick-up,0,sponge,9,pick up sponge
41863,P22_111,56754,56832,wash,2,can:tin,61,wash tin can
41864,P22_111,56834,56852,put-down,1,sponge,9,put down sponge
41865,P22_111,56857,56875,pick-up,0,can:tin,61,pick up tin can
41866,P22_111,56880,56940,remove,12,lid,6,remove lid
41867,P22_111,56994,57075,wash,2,can:tin,61,wash tin can
41868,P22_111,57073,57098,put-down,1,sponge,9,put down sponge
41869,P22_111,57083,57104,turn-on,6,tap,0,turn on tap
41870,P22_111,57106,57188,rinse,2,can:tin,61,rinse tin can
41871,P22_111,5907,5943,pick-up,0,lighter,130,pick up lighter
41872,P22_111,57220,57257,put-down,1,can:tin,61,put down tin can
41873,P22_111,57241,57274,pick-up,0,can:tin,61,pick up tin can
41874,P22_111,57241,57347,rinse,2,can:tin,61,rinse tin can
41875,P22_111,57348,57392,put-down,1,can:tin,61,put down tin can
41876,P22_111,57397,57437,pick-up,0,lid,6,pick up lid
41877,P22_111,57427,57494,rinse,2,lid,6,rinse lid
41878,P22_111,57501,57583,put-down,1,lid,6,put down lid
41879,P22_111,57574,57602,pick-up,0,lid,6,pick up lid
41880,P22_111,57608,57639,rinse,2,lid,6,rinse lid
41881,P22_111,57637,57691,put-down,1,lid,6,put down lid
41882,P22_111,5948,5979,turn-on,6,hob,24,turn on hob
41883,P22_111,57693,57733,pick-up,0,sponge,9,pick up sponge
41884,P22_111,57721,57783,rinse,2,sponge,9,rinse sponge
41885,P22_111,57788,57823,put-down,1,sponge,9,put down sponge
41886,P22_111,57828,57872,rinse,2,hand,11,rinse hands
41887,P22_111,57870,57894,turn-off,8,tap,0,turn off tap
41888,P22_111,57897,57947,shake,15,hand,11,shake hands
41889,P22_111,57962,57990,pick-up,0,cloth,17,pick up cloth
41890,P22_111,57990,58094,dry,14,hand,11,dry hands
41891,P22_111,58069,58173,put-down,1,cloth,17,put down cloth
41892,P22_111,58214,58252,remove,12,lid,6,remove lid
41893,P22_111,6030,6090,turn-on,6,hob,24,turn on hob
41894,P22_111,58324,58408,put-down,1,lid,6,put down lid
41895,P22_111,58437,58552,turn-on,6,light,114,turn on light
41896,P22_111,58560,58587,pick-up,0,spatula,20,pick up spatula
41897,P22_111,58617,61058,lift,33,edge:omelette,162,lift edge of omelette
41898,P22_111,61045,61092,pick-up,0,pan,5,pick up pan
41899,P22_111,61139,61186,put-down,1,spatula,20,put down spatula
41900,P22_111,61204,61243,pick-up,0,lid,6,pick up lid
41901,P22_111,61294,61351,put-down,1,lid,6,put down lid
41902,P22_111,61429,61969,pour,9,omelette,162,pour omelette
41903,P22_111,61973,62048,put-down,1,pan,5,put down pan
41904,P22_111,6120,6154,pick-up,0,pan,5,pick up pan
41905,P22_111,62053,62148,turn,23,pan,5,turn pan
41906,P22_111,62150,62210,remove,12,lid,6,remove lid
41907,P22_111,62199,62273,put-down,1,lid,6,put down lid
41908,P22_111,62324,62401,put-down,1,pan,5,put down pan
41909,P22_111,62423,62635,adjust,17,hob,24,adjust hob
41910,P22_111,62688,62758,pick-up,0,spatula,20,pick up spatula
41911,P22_111,62829,62873,put-down,1,spatula,20,put down spatula
41912,P22_111,62871,62908,pick-up,0,spoon,1,pick up spoon
41913,P22_111,62934,62981,put-down,1,spoon,1,put down spoon
41914,P22_111,62986,63035,turn-on,6,tap,0,turn on tap
41915,P22_111,6151,6519,adjust,17,hob,24,adjust hob
41916,P22_111,63008,63027,pick-up,0,sponge,9,pick up sponge
41917,P22_111,63032,63075,lather,2,sponge,9,lather sponge
41918,P22_111,63157,63187,turn-on,6,tap,0,turn on tap
41919,P22_111,63187,63229,rinse,2,sponge,9,rinse sponge
41920,P22_111,63215,63266,pick-up,0,lid,6,pick up lid
41921,P22_111,63318,63359,turn-on,6,tap,0,turn on tap
41922,P22_111,63360,63404,pick-up,0,spoon,1,pick up spoon
41923,P22_111,63390,63448,rinse,2,spoon,1,rinse spoon
41924,P22_111,63452,63661,lather,2,spoon,1,lather spoon
41925,P22_111,63675,63750,rinse,2,spoon,1,rinse spoon
41926,P22_111,6523,6598,put-down,1,pan,5,put down pan
41927,P22_111,63651,63709,put-down,1,sponge,9,put down sponge
41928,P22_111,63805,63880,put-down,1,spoon,1,put down spoon
41929,P22_111,63892,63950,pick-up,0,lid,6,pick up lid
41930,P22_111,63962,63997,rinse,2,lid,6,rinse lid
41931,P22_111,63997,64025,turn-off,8,tap,0,turn off tap
41932,P22_111,64025,64366,lather,2,lid,6,lather lid
41933,P22_111,64369,64409,turn-on,6,tap,0,turn on tap
41934,P22_111,64408,64905,rinse,2,lid,6,rinse lid
41935,P22_111,64911,64984,put-down,1,lid,6,put down lid
41936,P22_111,64973,65003,turn-off,8,tap,0,turn off tap
41937,P22_111,6680,6727,pick-up,0,oil,31,pick up oil
41938,P22_111,65008,65065,pick-up,0,cloth,17,pick up cloth
41939,P22_111,65062,65208,dry,14,hand,11,dry hands
41940,P22_111,65191,65237,put-down,1,cloth,17,put down cloth
41941,P22_111,65256,65291,open,3,drawer,8,open drawer
41942,P22_111,65296,65400,pick-up,0,mat:place,84,pick up place mats
41943,P22_111,65417,65487,close,4,drawer,8,close drawer
41944,P22_111,65520,65617,put-down,1,mat:tea:place,84,put down tea place mats
41945,P22_111,65713,65759,open,3,drawer,8,open drawer
41946,P22_111,65779,65858,pick-up,0,fork,14,pick up forks
41947,P22_111,65868,65942,close,4,drawer,8,close drawer
41948,P22_111,1040,1069,pick-up,0,glass,10,pick up glass
41949,P22_111,6764,6886,open,3,oil,31,open oil
41950,P22_111,66009,66061,put-down,1,fork,14,put down fork
41951,P22_111,66043,66104,put-down,1,fork,14,put down fork
41952,P22_111,66175,66279,pick-up,0,bowl,7,pick up bowls
41953,P22_111,66284,66345,put-down,1,bowl,7,put down bowl
41954,P22_111,66321,66362,put-down,1,bowl,7,put down bowl
41955,P22_111,66389,66545,open,3,cupboard,3,open cupboard
41956,P22_111,66561,66868,pick-up,0,plate,2,pick up plates
41957,P22_111,66899,66940,close,4,cupboard,3,close cupboard
41958,P22_111,67010,67048,put-down,1,plate,2,put down plate
41959,P22_111,67094,67136,put-down,1,plate,2,put down plate
41960,P22_111,6891,7348,pour,9,oil,31,pour oil
41961,P22_111,67652,67701,open,3,cupboard,3,open cupboard
41962,P22_111,67711,67772,pick-up,0,glass,10,pick up glass
41963,P22_111,67700,67843,pick,0,glass,10,pick glasses
41964,P22_111,67854,67902,put-down,1,glass,10,put down glass
41965,P22_111,67899,67968,close,4,cupboard,3,close cupboard
41966,P22_111,68029,68088,put-down,1,glass,10,put down glass
41967,P22_111,68093,68131,put-down,1,glass,10,put down glass
41968,P22_111,68261,68315,pick-up,0,pan,5,pick up pan
41969,P22_111,68317,68435,shake,15,pan,5,shake pan
41970,P22_111,68437,68466,put-down,1,pan,5,put down pan
41971,P22_111,7364,7456,close,4,bottle:oil,15,close oil bottle
41972,P22_111,68470,68503,pick-up,0,spatula,20,pick up spatula
41973,P22_111,68510,68967,lift,33,edge:omelette,162,lift edge of omelette
41974,P22_111,68955,69097,put-down,1,spatula,20,put down spatula
41975,P22_111,69118,69199,move,11,pan,5,move pan
41976,P22_111,69147,69384,adjust,17,hob,24,adjust hob
41977,P22_111,69395,69488,adjust,17,hob,24,adjust hob
41978,P22_111,69565,69622,pick-up,0,bag,19,pick up bag
41979,P22_111,69820,69845,put-down,1,bag,19,put down bag
41980,P22_111,69988,70020,pick-up,0,cloth,17,pick up cloth
41981,P22_111,70018,70054,turn-on,6,tap,0,turn on tap
41982,P22_111,7480,7508,put-down,1,oil,31,put down oil
41983,P22_111,70059,70182,rinse,2,cloth,17,rinse cloth
41984,P22_111,70187,70219,turn-off,8,tap,0,turn off tap
41985,P22_111,70100,70197,wring,18,cloth,17,wring cloth
41986,P22_111,70252,70277,open,3,cupboard,3,open cupboard
41987,P22_111,70288,70322,pick-up,0,degreaser,22,pick up degreaser
41988,P22_111,70417,70520,spray,44,degreaser,22,spray degreaser
41989,P22_111,70526,70961,clean,2,top:counter,42,clean counter top
41990,P22_111,70985,71048,spray,44,degreaser,22,spray degreaser
41991,P22_111,71053,71189,clean,2,top:counter,42,clean counter top
41992,P22_111,71193,71223,spray,44,degreaser,22,spray degreaser
41993,P22_111,7584,7618,lift,33,pan,5,lift pan
41994,P22_111,71224,71781,clean,2,top:counter,42,clean counter top
41995,P22_111,71786,72007,clean,2,top:counter,42,clean counter top
41996,P22_111,72067,72124,open,3,cupboard,3,open cupboard
41997,P22_111,72160,72278,clean,2,top:counter,42,clean counter top
41998,P22_111,72323,72415,put-down,1,degreaser,22,put down degreaser
41999,P22_111,72598,72725,pick-up,0,can:tin,61,pick up tin cans
42000,P22_111,73055,73186,remove,12,bag,19,remove bag
42001,P22_111,73240,73353,throw,13,can:tin,61,throw away tin cans
42002,P22_111,73352,73384,pick-up,0,bag,19,pick up bag
42003,P22_111,73387,73459,put-down,1,bag,19,put down bag
42004,P22_111,7634,7718,put-down,1,pan,5,put down pan
42005,P22_111,73508,73620,adjust,17,bag,19,adjust bag
42006,P22_111,73655,73686,turn-on,6,tap,0,turn on tap
42007,P22_111,73689,73959,rinse,2,hand,11,rinse hands
42008,P22_111,73958,73988,turn-off,8,tap,0,turn off tap
42009,P22_111,73970,74023,shake,15,hand,11,shake hands
42010,P22_111,74133,74322,pick-up,0,paper,49,pick up paper
42011,P22_111,74343,74516,dry,14,hand,11,dry hands
42012,P22_111,74459,74933,wrap-with,36,finger,11,wrap finger with kitchen roll
42013,P22_111,74949,74998,pick-up,0,spatula,20,pick up spatula
42014,P22_111,75030,75329,lift,33,edge:omelette,162,lift edge of omelette
42015,P22_111,7720,7744,pick-up,0,can:tin,61,pick up tin can
42016,P22_111,75334,75770,cut,7,omelette,162,cut omelette
42017,P22_111,75772,76265,cut,7,omelette,162,cut omelette
42018,P22_111,76260,76326,pick-up,0,pan,5,pick up pan
42019,P22_111,76361,76427,pick-up,0,omelette,162,pick up omelette
42020,P22_111,76484,76555,put-down,1,omelette,162,put down omelette
42021,P22_111,76606,76661,pick-up,0,omelette,162,pick up omelette
42022,P22_111,76674,76723,put-down,1,omelette,162,put down omelette
42023,P22_111,76922,76965,put-down,1,pan,5,put down pan
42024,P22_111,76962,76993,put-down,1,spatula,20,put down spatula
42025,P22_111,76992,77043,pick-up,0,lid,6,pick up lid
42026,P22_111,7774,7841,open,3,can:tin,61,open tin can
42027,P22_111,77039,77086,put-down,1,lid,6,put down lid
42028,P22_111,77140,77246,turn-off,8,light,114,turn off light
42029,P22_111,7938,8070,put-down,1,lid,6,put down lid
42030,P22_111,8101,8165,open,3,drawer,8,open drawer
42031,P22_111,1089,1134,put-down,1,glass,10,put down glass
42032,P22_111,8170,8253,take,0,fork,14,take fork
42033,P22_111,8256,8331,lift,33,pan,5,lift pan
42034,P22_111,8277,8385,put-down,1,pan,5,put down pan
42035,P22_111,8447,8818,pour,9,meat,28,pour meat
42036,P22_111,8677,9075,pour,9,meat,28,pour meat
42037,P22_111,9080,9121,put-down,1,fork,14,put down fork
42038,P22_111,9240,9287,put-down,1,can:tin,61,put down tin can
42039,P22_111,9376,9428,pick-up,0,lighter,130,pick up lighter
42040,P22_111,9433,9524,turn-on,6,hob,24,turn on hob
42041,P22_111,9511,9578,put-down,1,lighter,130,put down lighter
42042,P22_111,1139,1178,pick-up,0,cutlery,58,pick up cutlery
42043,P22_111,9572,9662,move,11,pan,5,move pan
42044,P22_111,9690,9730,turn-off,8,hob,24,turn off hob
42045,P22_111,9773,9827,lift,33,pan,5,lift pan
42046,P22_111,9827,9956,put-down,1,pan,5,put down pan
42047,P22_111,9994,10032,open,3,drawer,8,open drawer
42048,P22_111,10065,10129,pick-up,0,spoon,1,pick up spoon
42049,P22_111,10171,10228,put-down,1,spoon,1,put down spoon
42050,P22_111,10207,10314,pick-up,0,spoon,1,pick up spoon
42051,P22_111,10358,10412,pick-up,0,spoon,1,pick up spoon
42052,P22_111,10448,10542,put-down,1,spoon,1,put down spoon
42053,P22_111,1194,1262,close,4,cupboard,3,close cupboard
42054,P22_111,10505,10571,close,4,drawer,8,close drawer
42055,P22_111,10619,11011,compress,21,meat,28,compress meat
42056,P22_111,11406,11463,put-down,1,spoon,1,put down spoon
42057,P22_111,11487,11531,open,3,cupboard,3,open cupboard
42058,P22_111,11548,11617,pick-up,0,package,26,pick up package
42059,P22_111,11829,11877,put-down,1,can:tin,61,put down tin can
42060,P22_111,12084,12114,put-down,1,can:tin,61,put down tin can
42061,P22_111,12267,12295,open,3,cupboard,3,open cupboard
42062,P22_111,12308,12390,throw,13,packaging,26,throw packaging
42063,P22_111,12443,12482,close,4,cupboard,3,close cupboard
42064,P22_112,85,138,pick-up,0,spoon,1,pick up spoon
42065,P22_112,137,482,stir,10,courgette,76,stir courgettes
42066,P22_112,1712,1745,open,3,drawer,8,open drawer
42067,P22_112,11181,12244,stir,10,rice,55,stir rice
42068,P22_112,12337,12391,put-down,1,spoon,1,put down spoon
42069,P22_112,12388,12417,pick-up,0,glass,10,pick up glass
42070,P22_112,12463,12498,turn-on,6,tap,0,turn on tap
42071,P22_112,12566,12608,turn-off,8,tap,0,turn off tap
42072,P22_112,12669,12821,pour,9,water,27,pour water
42073,P22_112,12818,12866,put-down,1,glass,10,put down glass
42074,P22_112,12885,12913,pick-up,0,ladle,97,pick up ladle
42075,P22_112,12918,13175,stir,10,rice,55,stir rice
42076,P22_112,13180,13215,put-down,1,ladle,97,put down ladle
42077,P22_112,1762,2291,put-down,1,spoon,1,put down spoon
42078,P22_112,13269,13303,open,3,jar,40,open jar
42079,P22_112,13344,13386,pick-up,0,jar,40,pick up jar
42080,P22_112,13360,13412,pick-up,0,salt,38,pick up salt
42081,P22_112,13451,13597,pour,9,salt,38,pour salt
42082,P22_112,13621,13660,pick-up,0,lid,6,pick up lid
42083,P22_112,13663,13780,close,4,jar,40,close jar
42084,P22_112,13787,13830,put-down,1,jar,40,put down jar
42085,P22_112,13942,13975,turn-on,6,tap,0,turn on tap
42086,P22_112,13975,13991,rinse,2,hand,11,rinse hands
42087,P22_112,14007,14029,pick-up,0,glass,10,pick up glass
42088,P22_112,1865,1916,put-down,1,knife,4,put down knife
42089,P22_112,14022,14268,rinse,2,glass,10,rinse glass
42090,P22_112,14279,14318,put-down,1,glass,10,put down glass
42091,P22_112,14294,14343,pick-up,0,pan,5,pick up pan
42092,P22_112,14346,14634,rinse,2,pan,5,rinse pan
42093,P22_112,14638,14686,put-down,1,pan,5,put down pan
42094,P22_112,14690,14715,pick-up,0,lid,6,pick up lid
42095,P22_112,14712,14850,rinse,2,lid,6,rinse lid
42096,P22_112,14854,14902,adjust,17,tap,0,adjust tap
42097,P22_112,14907,15035,rinse,2,lid,6,rinse lid
42098,P22_112,15034,15108,put-down,1,lid,6,put down lid
42099,P22_112,1921,1961,put-down,1,peeler,87,put down peeler
42100,P22_112,15102,15126,pick-up,0,ladle,97,pick up ladle
42101,P22_112,15133,15322,rinse,2,ladle,97,rinse ladle
42102,P22_112,15312,15371,put-down,1,ladle,97,put down ladle
42103,P22_112,15374,15407,pick-up,0,spoon,1,pick up spoon
42104,P22_112,15412,15466,rinse,2,spoon,1,rinse spoon
42105,P22_112,15462,15518,put-down,1,spoon,1,put down spoon
42106,P22_112,15518,15548,pick-up,0,plate,2,pick up plate
42107,P22_112,15545,15646,rinse,2,plate,2,rinse plate
42108,P22_112,15651,15716,put-down,1,plate,2,put down plate
42109,P22_112,15721,15776,rinse,2,hand,11,rinse hands
42110,P22_112,1989,2019,pick-up,0,container,21,pick up container
42111,P22_112,15739,15779,turn-off,8,tap,0,turn off tap
42112,P22_112,15785,15847,shake,15,hand,11,shake hands
42113,P22_112,15855,15888,pick-up,0,cloth,17,pick up cloth
42114,P22_112,15884,16030,dry,14,hand,11,dry hands
42115,P22_112,16054,16099,put-down,1,cloth,17,put down cloth
42116,P22_112,16162,16199,pick-up,0,bowl,7,pick up bowl
42117,P22_112,16204,16267,put-down,1,bowl,7,put down bowl
42118,P22_112,16272,16343,move,11,container,21,move container
42119,P22_112,16343,16378,pick-up,0,container,21,pick up container
42120,P22_112,16532,16578,move,11,paper,49,move paper
42121,P22_112,2036,2069,pick-up,0,lid,6,pick up lid
42122,P22_112,16614,16673,put-down,1,container,21,put down container
42123,P22_112,16735,16786,pick-up,0,spoon,1,pick up spoon
42124,P22_112,16791,17106,stir,10,rice,55,stir rice
42125,P22_112,17228,17304,put-down,1,spoon,1,put down spoon
42126,P22_112,17412,17458,pick-up,0,cloth,17,pick up cloth
42127,P22_112,17456,17483,turn-on,6,tap,0,turn on tap
42128,P22_112,17490,17628,wring,18,cloth,17,wring cloth
42129,P22_112,17815,18136,clean,2,top:counter,42,clean counter top
42130,P22_112,18141,18171,put-down,1,cloth,17,put down cloth
42131,P22_112,18169,18221,open,3,bag,19,open bag
42132,P22_112,2059,2088,put-down,1,lid,6,put down lid
42133,P22_112,18218,18320,throw,13,residue:food,54,throw food residue
42134,P22_112,18322,18356,close,4,bag,19,close bag
42135,P22_112,18370,18398,turn-on,6,tap,0,turn on tap
42136,P22_112,18399,18444,rinse,2,hand,11,rinse hands
42137,P22_112,18493,18523,pick-up,0,cloth,17,pick up cloth
42138,P22_112,18507,18922,rinse,2,cloth,17,rinse cloth
42139,P22_112,18930,18986,turn-off,8,tap,0,turn off tap
42140,P22_112,19007,19078,unfold,39,cloth,17,unfold cloth
42141,P22_112,19160,19232,put-down,1,cloth,17,put down cloth
42142,P22_112,19239,19318,pick-up,0,cloth,17,pick up cloth
42143,P22_112,2105,2152,shake,15,lid,6,shake lid
42144,P22_112,19312,19577,dry,14,hand,11,dry hands
42145,P22_112,19561,19623,put-down,1,cloth,17,put down cloth
42146,P22_112,2195,2236,put-down,1,lid,6,put down lid
42147,P22_112,2342,2401,put-down,1,lid,6,put down lid
42148,P22_112,1154,1187,put-down,1,spoon,1,put down spoon
42149,P22_112,2482,2545,pick-up,0,board:cutting,18,pick up cutting board
42150,P22_112,2556,2598,open,3,drawer,8,open drawer
