,video_id,start_frame,stop_frame,narration
64096,P35_103,27033,27119,open container
64097,P35_103,27250,28995,grate cheese
64098,P35_103,29062,29112,put down grater
64099,P35_103,29356,29611,close container
64100,P35_103,29688,29791,put down cheese
64101,P35_103,29795,30026,wrap cheese
64102,P35_103,30027,30206,open fridge
64103,P35_103,30203,30318,put down cheese
64104,P35_103,30405,30547,move food
64105,P35_103,30633,30821,pick up containers
64106,P35_103,2414,2459,put down salt
64107,P35_103,30807,30885,put down containers
64108,P35_103,30966,31017,close fridge
64109,P35_103,31107,31160,pick up grater
64110,P35_103,31272,31339,put down grater
64111,P35_103,31406,31442,pick up cream
64112,P35_103,31618,31666,open fridge
64113,P35_103,31700,31739,put down cream
64114,P35_103,31750,31829,close fridge
64115,P35_103,31905,31997,pick up salt
64116,P35_103,32026,32089,put down salt
52479,P26_124,65,211,pick up pan
52480,P26_124,209,297,turn on tap
52481,P26_124,1213,1278,put down detergent
52482,P26_124,19645,19850,rub sponge
52483,P26_124,19850,20017,rinse knife
52484,P26_124,20020,20059,put down knife
52485,P26_124,20052,20115,take fork
52486,P26_124,20120,20442,rub sponge
52487,P26_124,20437,20737,rinse fork
52488,P26_124,20737,20786,put down fork
52489,P26_124,20902,20942,take fork
52490,P26_124,20953,21073,rinse fork
52491,P26_124,21078,21323,rub sponge
52492,P26_124,1340,1406,pick up pan
52493,P26_124,21328,21539,rinse fork
52494,P26_124,21561,21605,put down fork
52495,P26_124,21597,21644,take fork
52496,P26_124,21647,21750,rinse fork
52497,P26_124,21752,21959,rub sponge
52498,P26_124,21957,22304,rinse fork
52499,P26_124,22233,22290,put down fork
52500,P26_124,22322,22365,pick up spatula
52501,P26_124,22404,22840,rub sponge
52502,P26_124,22867,23230,rinse spatula
52503,P26_124,1440,1540,wash pan
52504,P26_124,23231,23537,put down spatula
52505,P26_124,23716,23783,pick up baking tray
52506,P26_124,23892,24330,rinse baking tray
52507,P26_124,23916,23961,put down sponge
52508,P26_124,24320,24363,pick up sponge
52509,P26_124,24428,24807,rub sponge
52510,P26_124,24900,25034,put down baking tray
52511,P26_124,25035,25310,rinse baking tray
52512,P26_124,25302,25347,put down sponge
52513,P26_124,25629,25658,pick up sponge
52514,P26_124,1425,2369,rub sponge
52515,P26_124,25663,26000,rinse sponge
52516,P26_124,26014,26112,rub sponge
52517,P26_124,26104,26148,put down sponge
52518,P26_124,26114,26411,rinse baking tray
52519,P26_124,26395,26418,turn off tap
52520,P26_124,26419,26474,pick up washing up liquid
52521,P26_124,26448,26548,pour washing up liquid
52522,P26_124,26552,26596,put down detergent
52523,P26_124,26606,26645,pick up sponge
52524,P26_124,26654,26752,rub sponge
52525,P26_124,2257,2598,rinse pan
52526,P26_124,26747,26862,put down baking tray
52527,P26_124,26976,27013,pick up washing up liquid
52528,P26_124,27014,27123,move washing up liquid
52529,P26_124,27123,27153,move baking tray
52530,P26_124,27164,27212,turn on tap
52531,P26_124,27219,27493,rinse sponge
52532,P26_124,27432,27511,turn off tap
52533,P26_124,27565,27602,open cupboard
52534,P26_124,27606,27655,put down sponge
52535,P26_124,27660,27700,pick up washing up liquid
52536,P26_124,2581,3133,rub sponge
52537,P26_124,27700,27746,put down detergent
52538,P26_124,27751,27820,close cupboard
52539,P26_124,27931,27990,pick up cloth
52540,P26_124,27986,28195,dry hands
52541,P26_124,28195,28287,put down cloth
52542,P26_124,28289,28365,pick up salt
52543,P26_124,28343,28385,open cupboard
52544,P26_124,28367,28422,put down salt
52545,P26_124,28492,28547,pick up plate
52546,P26_124,28577,28635,open rubbish bag
52547,P26_124,3284,3474,rinse pan
52548,P26_124,28664,28817,throw food
52549,P26_124,28875,28937,throw plate
52550,P26_124,28982,29047,pick up plate
52551,P26_124,29007,29036,pick up plate
52552,P26_124,29085,29113,open rubbish bag
52553,P26_124,29141,29170,throw plates
52554,P26_124,29278,29366,pick glasses
52555,P26_124,29378,29472,pick up tissue
52556,P26_124,29450,29515,pick up tissue
52557,P26_124,29520,29595,throw napkin
52558,P26_124,3511,3979,rub sponge
52559,P26_124,29630,29668,pick glasses
52560,P26_124,29691,29757,pick up lemons
52561,P26_124,29813,29855,pour water
52562,P26_124,29892,29939,throw away cups
52563,P26_124,29977,30064,open fridge
52564,P26_124,30070,30097,put down lemons
52565,P26_124,30077,30127,close fridge
52566,P26_124,30261,30292,pick up napkin holder
52567,P26_124,30340,30386,open cupboard
52568,P26_124,30386,30419,put down napkin holder
52569,P26_124,3984,4209,rinse pan
52570,P26_124,30420,30453,close cupboard
52571,P26_124,30499,30548,pick up bottle
52572,P26_124,30652,30708,open fridge
52573,P26_124,30708,30762,put down bottle
52574,P26_124,30766,30805,close fridge
52575,P26_124,30899,31014,close oven
52576,P26_124,31144,31176,pick up pot holder
52577,P26_124,31180,31217,pick up pot holder
52578,P26_124,31216,31270,put down pot holder
52579,P26_124,31337,31381,fold tea towel
52580,P26_124,4189,5034,rub sponge
52581,P26_124,31606,32179,fold towel
52582,P26_124,32302,32370,open drawer
52583,P26_124,32370,32412,put down tea towel
52584,P26_124,32417,32455,close drawer
52585,P26_124,32444,32542,pick up towel
52586,P26_124,32534,32979,unfold table cloth
52587,P26_124,32782,33177,put down table cloth
52588,P26_124,33187,33233,pick up tray
52589,P26_124,33231,33301,put down tray
52590,P26_124,33462,33530,turn on tap
52591,P26_124,348,451,open cupboard
52592,P26_124,5030,5084,put down sponge
52593,P26_124,33570,33620,pick up cloth
52594,P26_124,33598,33862,rinse cloth
52595,P26_124,33844,33918,clean sink
52596,P26_124,33929,34015,rinse cloth
52597,P26_124,34012,34098,clean sink
52598,P26_124,34103,34269,rinse cloth
52599,P26_124,34391,34732,clean counter top
52600,P26_124,34733,35469,rinse cloth
52601,P26_124,35537,35991,clean counter top
52602,P26_124,35994,36929,rinse cloth
52603,P26_124,5082,5562,rinse pan
52604,P26_124,37005,37462,clean counter top
52605,P26_124,37515,37849,rinse cloth
52606,P26_124,37855,37894,turn off tap
52607,P26_124,37908,37945,put down cloth
52608,P26_124,37932,38521,dry hands
52609,P26_124,38526,38604,put down cloth
52610,P26_124,5570,5606,pick up sponge
52611,P26_124,5612,6147,rub sponge
52612,P26_124,6159,6225,rinse pan
52613,P26_124,6282,6761,rub sponge
52614,P26_124,6759,6845,put down pan
52615,P26_124,6880,7939,rub sponge
52616,P26_124,7986,8030,rinse pan
52617,P26_124,7990,8003,put down sponge
52618,P26_124,457,509,move washing up liquid
52619,P26_124,8404,8446,rub sponge
52620,P26_124,8392,8424,pick up sponge
52621,P26_124,8628,8668,put down sponge
52622,P26_124,8667,8848,rinse pan
52623,P26_124,8853,8941,pick up sponge
52624,P26_124,8850,9301,rub sponge
52625,P26_124,9295,9324,put down sponge
52626,P26_124,9317,9897,rinse pan
52627,P26_124,9922,9956,move washing up liquid
52628,P26_124,9947,10144,put down pan
52629,P26_124,517,554,pick up washing up liquid
52630,P26_124,10149,10398,pick up plates
52631,P26_124,10539,10608,wash plates
52632,P26_124,10611,10642,put down plate
52633,P26_124,10673,10698,pick up sponge
52634,P26_124,10680,10733,rinse sponge
52635,P26_124,10738,10923,rub sponge
52636,P26_124,11083,11277,rinse plate
52637,P26_124,11272,11297,pick up sponge
52638,P26_124,11302,11625,rub sponge
52639,P26_124,11630,11796,rinse plate
52640,P26_124,575,633,pick up sponge
52641,P26_124,11800,12093,rub sponge
52642,P26_124,12092,12392,rinse plate
52643,P26_124,12378,12417,pick up sponge
52644,P26_124,12414,12569,rub sponge
52645,P26_124,12581,12606,put down sponge
52646,P26_124,12592,12780,rinse plate
52647,P26_124,12850,13075,pick up sponge
52648,P26_124,12999,13175,put down plate
52649,P26_124,13252,13277,pick up sponge
52650,P26_124,13282,13419,rinse sponge
52651,P26_124,667,757,close cupboard
52652,P26_124,13410,13453,pick up washing up liquid
52653,P26_124,13569,13665,pour washing up liquid
52654,P26_124,13654,13722,put down detergent
52655,P26_124,13715,13840,pick up plate
52656,P26_124,13819,13869,rinse plate
52657,P26_124,13874,14032,rub sponge
52658,P26_124,14400,14554,put down sponge
52659,P26_124,14525,15074,rinse plate
52660,P26_124,15079,15230,put down plate
52661,P26_124,15216,15376,pick up spoon
52662,P26_124,793,1068,rinse sponge
52663,P26_124,15383,15438,pick up cutting board
52664,P26_124,15487,15534,put down spoon
52665,P26_124,15535,15782,rinse cutting board
52666,P26_124,15755,15788,pick up sponge
52667,P26_124,15793,16216,rub sponge
52668,P26_124,16196,16386,rinse cutting board
52669,P26_124,16398,16458,rub sponge
52670,P26_124,16577,16627,rinse cutting board
52671,P26_124,16700,16720,put down sponge
52672,P26_124,17008,17179,put down cutting board
52673,P26_124,1060,1140,open washing up liquid
52674,P26_124,17259,17330,pick up spoon
52675,P26_124,17330,17368,pick up sponge
52676,P26_124,17359,17749,rub sponge
52677,P26_124,17752,18069,rinse spoon
52678,P26_124,18069,18118,put down spoon
52679,P26_124,18122,18340,pick up cutlery
52680,P26_124,18297,18357,pick up cutlery
52681,P26_124,18362,18422,pick up cutlery
52682,P26_124,18451,18489,pick up spatula
52683,P26_124,18589,18634,put down spatula
52684,P26_124,1118,1214,pour washing up liquid
52685,P26_124,18637,18688,put down cutlery
52686,P26_124,18677,18740,rinse knife
52687,P26_124,18742,18908,rub sponge
52688,P26_124,18927,19018,rinse knife
52689,P26_124,19026,19057,put down knife
52690,P26_124,19150,19346,rub sponge
52691,P26_124,19358,19456,rinse knife
52692,P26_124,19454,19496,put down knife
52693,P26_124,19499,19560,pick up knife
52694,P26_124,19557,19640,rinse knife
32098,P11_109,43,145,open dishwasher
32099,P11_109,234,308,pull out dishwasher drawer
32100,P11_109,1023,1049,pick up lid
32101,P11_109,9222,9365,pick up fork
32102,P11_109,9225,9282,pick up fork
32103,P11_109,9259,9302,pick up fork
32104,P11_109,9348,9469,put forks away
32105,P11_109,9471,9531,pick up spoon
32106,P11_109,9515,9627,pick up spoons
32107,P11_109,9632,9714,put away spoons
32108,P11_109,9872,9909,pick up spoon
32109,P11_109,9929,9947,put away spoon
32110,P11_109,9935,9998,pick up fork
32111,P11_109,1071,1136,shake lid
32112,P11_109,9945,10013,pick up spoon
32113,P11_109,9928,10023,put away spoon
32114,P11_109,10023,10080,pick up fork
32115,P11_109,10062,10096,put away fork
32116,P11_109,10095,10157,pick up basket
32117,P11_109,10171,10200,open dishwasher
32118,P11_109,10203,10254,put away basket
32119,P11_109,10362,10396,close dishwasher
32120,P11_109,10423,10453,turn on tap
32121,P11_109,10458,10524,rinse hands
32122,P11_109,1166,1208,put down lid
32123,P11_109,10528,10558,turn off tap
32124,P11_109,1237,1272,pick up tupperware
32125,P11_109,1304,1378,shake tupperware
32126,P11_109,1473,1611,put down tupperware
32127,P11_109,1677,1785,pick up jar
32128,P11_109,1789,1826,pick up lid
32129,P11_109,1845,1913,shake out jar and lid
32130,P11_109,1922,1966,screw on lid
32131,P11_109,343,387,pick up tupperware
32132,P11_109,1975,2092,drop jar
32133,P11_109,2170,2236,pick up glass
32134,P11_109,2273,2306,put down glass
32135,P11_109,2330,2370,put down glass
32136,P11_109,2383,2420,pick up glass
32137,P11_109,2430,2484,put down glass
32138,P11_109,2505,2543,pick up glass
32139,P11_109,2573,2614,put down glass
32140,P11_109,2648,2685,pick up glass
32141,P11_109,2703,2723,put down glass
32142,P11_109,405,459,shake tupperware
32143,P11_109,2732,2760,pick up glass
32144,P11_109,2700,2760,put down glass
32145,P11_109,2852,2884,pick up glass
32146,P11_109,2869,2897,put down glass
32147,P11_109,2902,2949,pick up glass
32148,P11_109,2954,2997,put down glass
32149,P11_109,3002,3131,pick up glasses
32150,P11_109,3137,3163,open cupboard
32151,P11_109,3227,3458,unload glass
32152,P11_109,3398,3458,unload glass
32153,P11_109,3304,3386,unload glass
32154,P11_109,3301,3442,put away glasses
32155,P11_109,3543,3674,pick up glasses
32156,P11_109,3672,3706,unload glass
32157,P11_109,3708,3804,unload glass
32158,P11_109,3809,3918,unload glass
32159,P11_109,3923,3977,unload
32160,P11_109,4070,4172,pick up spoon rests
32161,P11_109,4160,4301,shake spoon rests
32162,P11_109,4387,4437,close door
32163,P11_109,509,587,pick up tupperware
32164,P11_109,4430,4550,put down spoon rest
32165,P11_109,4490,4507,put down spoon rest
32166,P11_109,4611,4672,pick up mug cover
32167,P11_109,4669,4717,shake mug cover
32168,P11_109,4765,4805,hang up mug cover
32169,P11_109,4902,4981,open drawer
32170,P11_109,5019,5065,pick up bowl
32171,P11_109,5173,5255,pick up bowl
32172,P11_109,5252,5307,place down bowl
32173,P11_109,5296,5415,pick up bowl
32174,P11_109,604,641,pick up tupperware
32175,P11_109,5360,5452,pick up bowls
32176,P11_109,5339,5432,stack bowls
32177,P11_109,5537,5581,open cupboard
32178,P11_109,5601,5635,put away bowls
32179,P11_109,5661,5695,close cupboard
32180,P11_109,5789,5830,pick up bowls
32181,P11_109,5898,5937,open cupboard
32182,P11_109,5939,6065,put away bowls
32183,P11_109,6066,6096,close cupboard
32184,P11_109,6166,6209,pick up chopping block
32185,P11_109,664,715,shake tupperware
32186,P11_109,6247,6289,pick up tupperware lid
32187,P11_109,6211,6299,shake tupperware lid
32188,P11_109,6316,6380,put down tupperware lid
32189,P11_109,6384,6497,open cupboard
32190,P11_109,6488,6763,put away chopping block
32191,P11_109,6756,6844,close cupboard
32192,P11_109,6849,6974,pick up tupperware
32193,P11_109,6973,7010,open drawer
32194,P11_109,7036,7078,put away tupperware
32195,P11_109,7096,7164,pick up pot cover
32196,P11_109,809,877,put down tupperware
32197,P11_109,7196,7323,shake pot cover
32198,P11_109,7296,7395,hang up pot cover
32199,P11_109,7467,7510,pick up bowl
32200,P11_109,7656,7694,open cupboard
32201,P11_109,7703,7731,put away bowl
32202,P11_109,7924,7978,pick up tupperware lid
32203,P11_109,7963,8017,pick up spoon
32204,P11_109,8007,8094,open drawer
32205,P11_109,8094,8178,put away spoon
32206,P11_109,8201,8279,pick up cutlery basket
32207,P11_109,913,961,pick up lid
32208,P11_109,8281,8324,put down cutlery basket
32209,P11_109,8345,8391,pick up plate
32210,P11_109,8421,8475,open drawer
32211,P11_109,8459,8510,put away tupperware lid
32212,P11_109,8515,8574,close drawer
32213,P11_109,8589,8664,shake soap dispenser
32214,P11_109,8657,8712,place soap dispenser on plate
32215,P11_109,8968,9064,open drawer
32216,P11_109,9089,9140,pick up forks
32217,P11_109,9145,9217,put down forks
13606,P03_108,104,260,put down glass
13607,P03_108,341,404,turn on tap
13608,P03_108,1030,1184,pour squash into glass
13609,P03_108,1189,1335,close squash
13610,P03_108,1338,1378,open fridge
13611,P03_108,1366,1418,put squash in fridge
13612,P03_108,1417,1510,pick up glass
13613,P03_108,1515,1571,turn on tap
13614,P03_108,1690,1939,fill glass with water
13615,P03_108,1938,1963,turn off tap
13616,P03_108,2004,2066,dry hands
13617,P03_108,367,610,rinse out glass
13618,P03_108,626,706,rinse out glass
13619,P03_108,731,767,turn off tap
13620,P03_108,773,862,put glass on side
13621,P03_108,837,877,open fridge
13622,P03_108,882,922,pick up squash
13623,P03_108,926,952,close fridge
13624,P03_108,927,1043,open squash
7250,P02_101,264,320,switch on coffee machine
7251,P02_101,349,444,pick coffee pod
7252,P02_101,986,1031,close fridge
7253,P02_101,11164,11220,close tap
7254,P02_101,11150,11263,put knife in drainer
7255,P02_101,11268,11297,shake hands
7256,P02_101,11355,11470,dry hands with towel
7257,P02_101,11389,11643,pick up mug
7258,P02_101,11648,11700,put mug down
7259,P02_101,11725,11777,pick up jam and butter
7260,P02_101,11847,11930,open fridge
7261,P02_101,11877,11954,put butter
7262,P02_101,11967,12010,put jam
7263,P02_101,1110,1165,open milk
7264,P02_101,12013,12085,close fridge
7265,P02_101,1175,1297,pour milk
7266,P02_101,1295,1332,close milk
7267,P02_101,1325,1388,put down milk
7268,P02_101,1392,1434,press button
7269,P02_101,1472,1602,pick up milk
7270,P02_101,1614,1645,open fridge
7271,P02_101,1661,1712,put milk
7272,P02_101,1712,1767,close fridge
7273,P02_101,461,497,open coffee machine
7274,P02_101,1937,2153,pick up bread
7275,P02_101,2156,2376,open bread bag
7276,P02_101,2393,2474,pick up toast
7277,P02_101,2672,2709,open bin
7278,P02_101,2711,2736,throw bread
7279,P02_101,2737,2761,close bin
7280,P02_101,2864,3145,pick up toast
7281,P02_101,3213,3254,put bread in toaster
7282,P02_101,3253,3286,put bread in toaster
7283,P02_101,3287,3357,switch toaster on
7284,P02_101,501,520,place pod
7285,P02_101,3397,3622,close bag
7286,P02_101,3564,3654,put bread bag down
7287,P02_101,3724,3803,press button
7288,P02_101,3918,4018,pick up plate
7289,P02_101,4049,4099,put down plate
7290,P02_101,4134,4180,open drawer
7291,P02_101,4183,4255,pick up knife
7292,P02_101,4250,4291,close drawer
7293,P02_101,4291,4365,open fridge
7294,P02_101,4407,4452,pick up butter
7295,P02_101,524,589,close coffee machine
7296,P02_101,4455,4547,pick up jam
7297,P02_101,4595,4637,put jam
7298,P02_101,4629,4667,put butter
7299,P02_101,4678,4747,put knife
7300,P02_101,4794,4873,pick up stirrer
7301,P02_101,4902,5128,stir coffee
7302,P02_101,5119,5172,shake stirrer
7303,P02_101,5234,5308,open bin
7304,P02_101,5273,5298,throw stirrer
7305,P02_101,5300,5387,close bin
7306,P02_101,609,654,pick mug
7307,P02_101,5486,5596,open butter
7308,P02_101,5601,5636,pick up jam
7309,P02_101,5632,5988,open jam
7310,P02_101,6007,6092,put lid down
7311,P02_101,7052,7112,press button
7312,P02_101,7168,7209,pick up knife
7313,P02_101,7196,7228,pick up plate
7314,P02_101,7233,7309,pick up bread with knife
7315,P02_101,7292,7319,put bread in plate
7316,P02_101,7324,7421,pick up bread with knife
7317,P02_101,659,689,turn mug
7318,P02_101,7409,7489,put bread in plate
7319,P02_101,7469,7533,put plate down
7320,P02_101,7536,7573,hold butter
7321,P02_101,7578,7807,slice butter
7322,P02_101,7854,7905,put butter on bread
7323,P02_101,7893,8137,spread butter
7324,P02_101,8110,8231,move bread
7325,P02_101,8236,8271,hold butter
7326,P02_101,8272,8487,slice butter
7327,P02_101,8477,8582,put butter on bread
7328,P02_101,694,746,place mug
7329,P02_101,8586,8935,spread butter
7330,P02_101,8933,8998,scoop jam
7331,P02_101,8982,9062,pick up jam
7332,P02_101,9012,9083,put jam on bread
7333,P02_101,9083,9119,put jam on bread
7334,P02_101,9136,9198,scoop jam
7335,P02_101,9172,9330,put jam on bread
7336,P02_101,9335,9398,put jam down
7337,P02_101,9349,9399,pick up toast
7338,P02_101,9395,9629,spread jam and butter
7339,P02_101,885,927,open fridge
7340,P02_101,9615,9797,pick up toast
7341,P02_101,9550,9722,put down toast
7342,P02_101,9727,10014,spread jam and butter
7343,P02_101,10011,10044,put down toast
7344,P02_101,10050,10206,close butter
7345,P02_101,10195,10220,put butter down
7346,P02_101,10225,10262,pick up lid
7347,P02_101,10287,10351,close jam
7348,P02_101,10443,10573,open tap
7349,P02_101,10488,10571,wash knife
7350,P02_101,932,982,pick milk
7351,P02_101,10558,10617,close tap
7352,P02_101,10500,10627,pick up sponge
7353,P02_101,10625,10736,wash sponge
7354,P02_101,10730,10773,pick up washing liquid
7355,P02_101,10778,10837,pour washing liquid on sponge
7356,P02_101,10835,10868,put washing liquid down
7357,P02_101,10906,11012,clean knife
7358,P02_101,11008,11042,put sponge down
7359,P02_101,11047,11121,open tap
7360,P02_101,11126,11190,wash knife
12009,P02_133,195,249,pick up lid of pan
12010,P02_133,245,363,check temperature of pie
12011,P02_133,1357,1403,open drawer
12012,P02_133,1406,1460,pick up spoon from drawer
12013,P02_133,1463,1500,close drawer
12014,P02_133,1504,1623,open yoghurt
12015,P02_133,1617,1670,put down lid
12016,P02_133,1673,1775,scoop yoghurt from pot using spoon
12017,P02_133,1779,1850,pour yoghurt from spoon onto plate
12018,P02_133,1855,1955,scoop yoghurt from pot using spoon
12019,P02_133,1960,1999,pour yoghurt from spoon onto plate
12020,P02_133,1976,2012,put down spoon
12021,P02_133,360,556,cover pan with lid
12022,P02_133,2034,2057,pick up lid
12023,P02_133,2050,2156,close yoghurt
12024,P02_133,2273,2338,open fridge
12025,P02_133,2324,2379,put yoghurt in fridge
12026,P02_133,2380,2415,close fridge
12027,P02_133,2612,2689,pick up lid from pan
12028,P02_133,2714,2833,check pie temperature
12029,P02_133,2838,2952,put down lid
12030,P02_133,2965,2999,move pan
12031,P02_133,2981,3029,turn off heat
12032,P02_133,524,651,open cupboard
12033,P02_133,3045,3073,pick up pan
12034,P02_133,3215,3557,slide pies from pan onto plate
12035,P02_133,3702,3771,put pan next to sink
12036,P02_133,3886,3954,pick up plate
12037,P02_133,677,797,pick up plate from cupboard
12038,P02_133,802,890,close cupboard
12039,P02_133,1031,1107,put down plate
12040,P02_133,1196,1227,open fridge
12041,P02_133,1254,1311,pick up yoghurt from fridge
12042,P02_133,1341,1370,close fridge
7951,P02_108,50,392,put down bag of shopping
7952,P02_108,214,262,open back
7953,P02_108,1407,1449,put down tin
7954,P02_108,10760,10820,close kettle
7955,P02_108,10838,10882,put down kettle
7956,P02_108,10885,10980,turn on kettle
7957,P02_108,11074,11122,pick up glass
7958,P02_108,11197,11225,put down glass
7959,P02_108,11253,11303,open flour bag
7960,P02_108,11307,11368,shake flour bag
7961,P02_108,11395,11691,close flour bag
7962,P02_108,11713,11755,pick up glass
7963,P02_108,11803,11883,put down glass next to sink
7964,P02_108,1446,1513,take ladder
7965,P02_108,11896,11966,open cupboard
7966,P02_108,11977,12032,pick up glass
7967,P02_108,12040,12085,close cupboard
7968,P02_108,12098,12173,put down glass
7969,P02_108,12205,12278,rub hands
7970,P02_108,12274,12358,pick up processor bowl
7971,P02_108,12351,12564,lock bowl into food processor
7972,P02_108,12569,12670,lock lid into processor
7973,P02_108,12742,12793,pick up bag
7974,P02_108,12810,12894,fold bag
7975,P02_108,1517,1618,open ladder
7976,P02_108,12899,13121,put down bag
7977,P02_108,13156,13232,close drawer
7978,P02_108,13461,13620,hold kettle
7979,P02_108,13529,15182,turn off kettle
7980,P02_108,15169,15260,pick up kettle
7981,P02_108,15257,15593,pour hot water from kettle into glass
7982,P02_108,15577,15662,pick up glass
7983,P02_108,15666,15800,pour more hot water into glass
7984,P02_108,15805,15872,put down kettle
7985,P02_108,15866,16129,pick up water filter
7986,P02_108,1600,1771,step on ladder
7987,P02_108,16124,16403,pour cold water into glass
7988,P02_108,16425,16505,put down kettle
7989,P02_108,16510,16602,put down glass
7990,P02_108,16607,16657,test water temperature
7991,P02_108,16684,16723,pick up glass
7992,P02_108,16885,16948,pour some water from glass into sink
7993,P02_108,17020,17060,test water temperature
7994,P02_108,17129,17178,pick up water filter
7995,P02_108,17200,17395,pour cold water into glass
7996,P02_108,17455,17513,put down water filter
7997,P02_108,1770,1838,open cupboard
7998,P02_108,17487,17659,put down glass
7999,P02_108,17669,17786,test water temperature
8000,P02_108,17804,17852,pick up glass
8001,P02_108,17841,18192,pour warm water from glass into sink
8002,P02_108,18232,18437,put down glass
8003,P02_108,18459,18548,pick up water filter
8004,P02_108,18481,18700,pour cold water into glass from filter
8005,P02_108,18705,18804,put down water filter
8006,P02_108,18806,18876,test water temperature
8007,P02_108,18881,19001,open drawer
8008,P02_108,1839,1907,pick up flour bag
8009,P02_108,19006,19089,pick up spoon
8010,P02_108,19060,19127,close drawer
8011,P02_108,19274,19382,pick up oil bottle
8012,P02_108,19415,19572,open oil bottle
8013,P02_108,19582,19638,put down bottle cap
8014,P02_108,19647,19755,pour oil from bottle into spoon
8015,P02_108,19769,19802,pour oil from spoon into bowl
8016,P02_108,20019,20069,pour oil from bottle into spoon
8017,P02_108,20067,20102,pour oil from spoon into bowl
8018,P02_108,20112,20177,put down oil bottle
8019,P02_108,1913,1999,put down flour
8020,P02_108,20186,20315,pick up glass of water
8021,P02_108,20200,20457,pour water from glass into bowl
8022,P02_108,20459,20522,put down glass
8023,P02_108,20527,22190,mix mixture in bowl using spoon
8024,P02_108,22193,22240,pick up bottle cap
8025,P02_108,22249,22390,close oil bottle
8026,P02_108,22389,23176,mix mixture in bowl using spoon
8027,P02_108,23155,23307,clear spoon from any mixture
8028,P02_108,23312,23386,put down spoon
8029,P02_108,23390,23619,mix mixture using hand in bowl
8030,P02_108,2003,2186,pick up biscuit
8031,P02_108,23610,23783,open flour bag
8032,P02_108,23726,23928,pick some flour from bag using hand
8033,P02_108,23958,24006,pour flour from hand into bowl
8034,P02_108,24021,24534,mix dough using hand
8035,P02_108,24551,24650,pick up flour from bag using hand
8036,P02_108,24703,24758,add flour from hand into bowl
8037,P02_108,24750,26794,mix dough
8038,P02_108,26814,27008,open oil bottle
8039,P02_108,27004,27039,put down bottle cap
8040,P02_108,27075,27416,mix dough
8041,P02_108,2191,2296,put biscuit in cupboard
8042,P02_108,27164,27447,remove dough from bowl
8043,P02_108,27457,27496,pick up oil bottle
8044,P02_108,27498,27589,pour oil from bottle into bowl
8045,P02_108,27587,27657,put down oil bottle
8046,P02_108,27672,29028,shape dough using both hands
8047,P02_108,29012,29786,put ball of dough inside bowl
8048,P02_108,29283,29908,pick up dough using both hands
8049,P02_108,29856,30719,shape dough again using both hands
8050,P02_108,30705,32057,put ball of dough into bowl
8051,P02_108,32299,32382,open tap
8052,P02_108,2298,2383,pick up biscuit
8053,P02_108,32405,32629,clean hands
8054,P02_108,33316,33383,close tap
8055,P02_108,33442,33542,dry hands using towel
8056,P02_108,33707,33783,open drawer
8057,P02_108,33780,33824,close drawer
8058,P02_108,33842,33879,open drawer
8059,P02_108,33887,33904,pick up towels
8060,P02_108,33967,33987,put down towels
8061,P02_108,33971,34028,stretch towel
8062,P02_108,34027,34115,cover dough using towel
8063,P02_108,267,319,pick up biscuits
8064,P02_108,2388,2476,put biscuits in cupboard
8065,P02_108,34116,34177,pick up second towel
8066,P02_108,34148,34270,cover bowl using towel
8067,P02_108,34268,34313,pick up covered bowl
8068,P02_108,34446,34587,put down bowl
8069,P02_108,34661,34684,pick up bottle cap
8070,P02_108,34684,34817,close oil bottle
8071,P02_108,34815,34870,pick up spoon and knife
8072,P02_108,34875,34901,pick up salt
8073,P02_108,34995,35126,"put down spoon, knife and salt"
8074,P02_108,35125,35178,pick up apron
8075,P02_108,2501,2569,pick up biscuits
8076,P02_108,35293,35801,wear apron
8077,P02_108,35450,35643,tie apron
8078,P02_108,35835,35917,pick up strainer
8079,P02_108,35921,35969,pick up juicer
8080,P02_108,35949,35986,put down strainer
8081,P02_108,36001,36035,pick up strainer
8082,P02_108,36060,36090,pick up pot
8083,P02_108,36159,36197,open cupboard
8084,P02_108,36200,36319,put pot and strainer into cupboard
8085,P02_108,36296,36381,close cupboard
8086,P02_108,2564,2624,put biscuits in cupboard
8087,P02_108,36412,36584,pick up tupperware
8088,P02_108,36482,36579,shake tupperware
8089,P02_108,36581,36629,put down tupperware
8090,P02_108,36639,36849,wear gloves
8091,P02_108,36848,37077,empty sink
8092,P02_108,37052,37101,empty pan from water
8093,P02_108,37119,37186,put down pan
8094,P02_108,37753,37840,open tap
8095,P02_108,38124,38186,close tap
8096,P02_108,38176,38205,pick up sponge
8097,P02_108,2656,2726,pick up biscuits
8098,P02_108,38208,38266,put down sponge
8099,P02_108,38241,38278,pick up washing liquid
8100,P02_108,38282,38359,put washing liquid on sponge
8101,P02_108,38362,38389,put down washing liquid
8102,P02_108,38385,38994,sponge pan
8103,P02_108,38990,39061,open tap
8104,P02_108,39051,39178,rinse sponge
8105,P02_108,39171,39353,squeeze sponge
8106,P02_108,39346,39373,put down sponge
8107,P02_108,39366,39798,rinse pan
8108,P02_108,2734,2757,put biscuits in cupboard
8109,P02_108,39779,39828,close tap
8110,P02_108,39835,39881,pick up sponge
8111,P02_108,39896,39945,pick up washing liquid
8112,P02_108,39943,40012,pour washing liquid onto sponge
